,Name,Date,Time,Category,SubCategory,Max,Min,SalesStart,SalesEnd,Status,City,State,Latitude,Longitude,Description,Currency,URL,ID,Venues
226,Arizona Coyotes vs. Detroit Red Wings,2024-03-08,19:00:00,Hockey,NHL,998.0,120.0,2023-08-11 17:00:00,2024-03-09 02:00:00,onsale,Tempe,Arizona,33.42535353,-111.92926329,"Please note the following for Arizona Coyotes games at Mullett Arena: - The NHL has a NO BAG POLICY. Only small clutches are allowed. Each guest may carry a small clutch/purse no larger than 4.5 inches x 6.5 inches. All bags are subject to search. Other things to consider are no bags, backpacks, large purses, oversized tote bags, colored plastic bags, solid drawstring bags, fanny packs, camera bags, binocular cases, mesh bags or reusable grocery bags are allowed. The arena does NOT have a check-in location for prohibited items. Medical bags and diaper bags are permitted and subject to a thorough search. - Mullett Arena is a CASHLESS Venue. Cash will not be accepted. - Sections 114, 115, 116, and 117 DO NOT have seat backs. - The advance price for parking is $30.00 and day of game parking is $40.00. - Tickets labeled with SRO are Standing Room Only tickets in an assigned section and do not have a physical seat.",USD,https://www.ticketmaster.com/arizona-coyotes-vs-detroit-red-wings-tempe-arizona-03-08-2024/event/19005EEA80120D2C,G5v0Z9mnZ7OVi,Mullett Arena 
227,Hamilton (Touring),2024-07-06,14:00:00,Theatre,Musical,229.0,49.0,2023-12-11 16:00:00,2024-07-06 20:00:00,onsale,Tempe,Arizona,33.4170454,-111.9399956,"HAMILTON is the story of America then, told by America now. Featuring a score that blends hip-hop, jazz, R&B and Broadway, HAMILTON has taken the story of American founding father Alexander Hamilton and created a revolutionary moment in theatre-a musical that has had a profound impact on culture, politics, and education. With book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire, HAMILTON is based on Ron Chernow's acclaimed biography. It has won Tony, Grammy, and Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-tempe-arizona-07-06-2024/event/19005F76977E11DE,G5v0Z9MQ9L-6r,ASU Gammage
228,Arizona Coyotes vs. Minnesota Wild,2024-03-07,19:00:00,Hockey,NHL,998.0,90.0,2023-08-11 17:00:00,2024-03-08 02:00:00,onsale,Tempe,Arizona,33.42535353,-111.92926329,"Please note the following for Arizona Coyotes games at Mullett Arena: - The NHL has a NO BAG POLICY. Only small clutches are allowed. Each guest may carry a small clutch/purse no larger than 4.5 inches x 6.5 inches. All bags are subject to search. Other things to consider are no bags, backpacks, large purses, oversized tote bags, colored plastic bags, solid drawstring bags, fanny packs, camera bags, binocular cases, mesh bags or reusable grocery bags are allowed. The arena does NOT have a check-in location for prohibited items. Medical bags and diaper bags are permitted and subject to a thorough search. - Mullett Arena is a CASHLESS Venue. Cash will not be accepted. - Sections 114, 115, 116, and 117 DO NOT have seat backs. - The advance price for parking is $30.00 and day of game parking is $40.00. - Tickets labeled with SRO are Standing Room Only tickets in an assigned section and do not have a physical seat.",USD,https://www.ticketmaster.com/arizona-coyotes-vs-minnesota-wild-tempe-arizona-03-07-2024/event/19005EEA800E0D27,G5v0Z9mnZdOVE,Mullett Arena 
229,Chicago Blackhawks vs. Anaheim Ducks,2024-03-12,19:30:00,Hockey,NHL,663.0,23.0,2023-08-31 15:00:00,2024-03-13 02:30:00,onsale,Chicago,Illinois,41.88124412,-87.67427375,N/A,USD,https://www.ticketmaster.com/chicago-blackhawks-vs-anaheim-ducks-chicago-illinois-03-12-2024/event/04005EDC97C413D0,vvG18Z9cw9sv28,United Center
230,Anaheim Ducks vs. Chicago Blackhawks,2024-03-21,19:00:00,Hockey,NHL,574.0,51.0,,,onsale,Anaheim,California,33.80780364,-117.87653112,N/A,USD,https://www.ticketmaster.com/anaheim-ducks-vs-chicago-blackhawks-anaheim-california-03-21-2024/event/09005ED6CAA436F4,vvG10Z9ch1tdhV,Honda Center
231,Arizona Diamondbacks vs. New York Yankees,2024-04-02,18:40:00,Baseball,MLB,390.0,39.0,2024-02-26 16:00:00,2024-04-03 01:40:00,onsale,Phoenix,Arizona,33.444799,-112.066662,N/A,USD,https://www.ticketmaster.com/arizona-diamondbacks-vs-new-york-yankees-phoenix-arizona-04-02-2024/event/190060374F660964,1kk8vOuVGA2_OP0,Chase Field
232,Chicago Blackhawks vs. San Jose Sharks,2024-03-17,17:00:00,Hockey,NHL,861.0,39.0,2023-08-31 15:00:00,2024-03-18 00:00:00,onsale,Chicago,Illinois,41.88124412,-87.67427375,N/A,USD,https://www.ticketmaster.com/chicago-blackhawks-vs-san-jose-sharks-chicago-illinois-03-17-2024/event/04005EDC97CA13D6,vvG18Z9cw9w-2p,United Center
233,New York Yankees vs. Boston Red Sox,2024-07-05,19:05:00,Baseball,MLB,440.0,45.0,2023-09-13 14:00:00,2024-07-05 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-boston-red-bronx-new-york-07-05-2024/event/1D005F26CC2B4CEF,G5vVZ9whG1VSR,Yankee Stadium
234,Anaheim Ducks vs. Los Angeles Kings,2024-04-09,19:00:00,Hockey,NHL,574.0,51.0,,,onsale,Anaheim,California,33.80780364,-117.87653112,N/A,USD,https://www.ticketmaster.com/anaheim-ducks-vs-los-angeles-kings-anaheim-california-04-09-2024/event/09005ED6CA86368D,vvG10Z9ch1-NQu,Honda Center
235,Pittsburgh Penguins vs. Columbus Blue Jackets,2024-03-05,19:00:00,Hockey,NHL,260.0,43.0,2023-08-02 14:00:00,2024-03-06 01:00:00,onsale,Pittsburgh,Pennsylvania,40.4388401,-79.9908551,"Mobile Ticketing Alert: In an effort to ensure a ticketing experience that is more convenient, safe and secure for all Penguins fans, guests must present a mobile ticket on a smartphone for game entry. Screenshots and print outs will not be accepted. Bags are not permitted in PPG Paints Arena. Exceptions, after inspection, will be made for medical bags, diaper bags, and wristlets or wallets no larger than 4 x 6 x 1.5. PPG Paints Arena is a cashless venue. Credit and debit cards as well as Apple/Google Pay are accepted. Reverse ATMs are available to convert cash to a pre-paid Visa card. To make the most of your game day experience, be sure to download the Penguins app for online ticket management, mobile concession ordering, game previews and more!",USD,https://www.ticketmaster.com/pittsburgh-penguins-vs-columbus-blue-jackets-pittsburgh-pennsylvania-03-05-2024/event/16005ED7DA0163DB,G5vbZ9cLQZp2h,PPG Paints Arena
236,"Wizards vs Raptors (Gym Bag - First 5,000 Fans)",2024-03-23,20:00:00,Basketball,NBA,888.0,18.0,2023-09-07 14:00:00,2024-03-24 01:00:00,onsale,Washington,District of Columbia,38.897412,-77.020029,N/A,USD,https://www.ticketmaster.com/wizards-vs-raptors-gym-bag-first-washington-district-of-columbia-03-23-2024/event/15005F11AC6E2647,G5vfZ9skihx_6,Capital One Arena
237,Baltimore Orioles vs. New York Yankees,2024-03-02,13:05:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-03-02 18:05:00,onsale,Sarasota,Florida,27.3375,-82.513802,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPUbf,Z7r9jZ1AdPUbf,Ed Smith Stadium
238,SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,2024-05-23,20:00:00,Country,Country,452.0,100.0,2023-08-21 17:00:00,2024-05-24 04:00:00,onsale,Las Vegas,Nevada,36.10961689,-115.17247058,N/A,USD,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-05-23-2024/event/39005F0AC9631928,G5d0Z9Ylabs0I,Bakkt Theater at Planet Hollywood
239,Monster Jam,2024-04-20,17:00:00,Motorsports/Racing,Motorsports/Racing,190.0,15.0,2023-11-14 15:00:00,2024-04-20 23:00:00,onsale,Foxborough,Massachusetts,42.090918,-71.264321,"Experience full-throttle family fun at Monster Jam®, where the world's best drivers and their 12,000-pound monster trucks tear up the dirt in wide open competitions of speed and skill. You'll be on the edge of your seat watching your favorites like the legendary Grave Digger®, mighty Megalodon® and more show off crazy skills, massive stunts and all-out racing. Monster Jam. As Big As It Gets!™",USD,https://www.ticketmaster.com/monster-jam-foxborough-massachusetts-04-20-2024/event/01005F4386FA0F25,vvG17Z9VCkXOHP,Gillette Stadium
240,Hamilton (Touring),2024-07-01,19:30:00,Theatre,Musical,179.0,39.0,2023-12-11 16:00:00,2024-07-02 01:30:00,onsale,Tempe,Arizona,33.4170454,-111.9399956,"HAMILTON is the story of America then, told by America now. Featuring a score that blends hip-hop, jazz, R&B and Broadway, HAMILTON has taken the story of American founding father Alexander Hamilton and created a revolutionary moment in theatre-a musical that has had a profound impact on culture, politics, and education. With book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire, HAMILTON is based on Ron Chernow's acclaimed biography. It has won Tony, Grammy, and Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-tempe-arizona-07-01-2024/event/19005F7697861210,G5v0Z9MQ9--F8,ASU Gammage
241,"Wizards vs Magic (Gilbert Arenas Designed Hat - First 10,000 Fans)",2024-03-06,19:00:00,Basketball,NBA,888.0,16.0,2023-09-07 14:00:00,2024-03-07 01:00:00,onsale,Washington,District of Columbia,38.897412,-77.020029,N/A,USD,https://www.ticketmaster.com/wizards-vs-magic-gilbert-arenas-designed-washington-district-of-columbia-03-06-2024/event/15005F11AC622624,G5vfZ9skibxb0,Capital One Arena
242,New York Yankees vs. Philadelphia Phillies,2024-03-18,13:05:00,Baseball,MLB,140.0,30.0,2023-10-25 14:00:00,2024-03-18 18:05:00,onsale,Tampa,Florida,27.98008,-82.507423,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, and/or George M Steinbrenner Field, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 103 to behind home plate to Section 118. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-philadelphia-phillies-tampa-florida-03-18-2024/event/0D005F4DAFBB146A,vvG1VZ9VURmson,George Steinbrenner Field
243,Los Angeles Dodgers vs. St. Louis Cardinals,2024-03-29,19:10:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-03-30 02:10:00,onsale,Los Angeles,California,34.0658,-118.2388,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP977,Z7r9jZ1AdP977,Dodger Stadium
244,Miami Heat vs. Toronto Raptors,2024-04-12,20:00:00,Basketball,NBA,550.0,30.0,2023-08-19 16:00:00,2024-04-13 02:00:00,onsale,Miami,Florida,25.781232,-80.187805,N/A,USD,https://www.ticketmaster.com/miami-heat-vs-toronto-raptors-miami-florida-04-12-2024/event/0D005F10C938E4E8,vvG1VZ9sdaCCKI,Kaseya Center
245,Boston Bruins vs. Ottawa Senators,2024-04-16,19:00:00,Hockey,NHL,1565.5,125.0,2023-06-28 18:00:00,2024-04-17 00:00:00,onsale,Boston,Massachusetts,42.365841,-71.060724,N/A,USD,https://www.ticketmaster.com/boston-bruins-vs-ottawa-senators-boston-massachusetts-04-16-2024/event/01005ED7EF1C73F0,vvG17Z9cLR662Y,TD Garden
246,Cleveland Guardians vs. New York Yankees,2024-04-13,18:10:00,Baseball,MLB,N/A,N/A,1900-01-01 18:00:00,2024-04-13 22:10:00,onsale,Cleveland,Ohio,41.492401,-81.671204,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP-Pe,Z7r9jZ1AdP-Pe,Progressive Field
247,Philadelphia Phillies vs. New York Yankees,2024-03-11,13:05:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-03-11 17:05:00,onsale,Clearwater,Florida,27.9751,-82.745102,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPU0k,Z7r9jZ1AdPU0k,BayCare Ballpark
248,Washington Wizards vs. Miami Heat,2024-03-31,18:00:00,Basketball,NBA,888.0,26.0,2023-09-07 14:00:00,2024-03-31 23:00:00,onsale,Washington,District of Columbia,38.897412,-77.020029,N/A,USD,https://www.ticketmaster.com/washington-wizards-vs-miami-heat-washington-district-of-columbia-03-31-2024/event/15005F11AC762698,G5vfZ9skiqxQb,Capital One Arena
249,Phoenix Suns vs. Philadelphia 76ers,2024-03-20,19:00:00,Basketball,NBA,4300.0,44.0,2023-08-18 17:00:00,2024-03-21 03:00:00,onsale,Phoenix,Arizona,33.445899,-112.071313,"Footprint Center is now a cashless environment. Please plan on using Visa, Mastercard, American Express or Discover during your visit. Don't have a credit/debit card? Convert cash into a preloaded Mastercard by visiting one of our reverse ATMs located near the Ticket Office or Section 218! When you purchase a ticket to a Footprint Center event, you can ride the Valley Metro Light Rail at no cost for four (4) hours prior to the event through the end of the transit day. With an increased focus on secure, contactless entry, mobile tickets will be required. All tickets will be delivered electronically with no exceptions, therefore will call is no longer available. All tickets are available via the Ticketmaster app or the Suns-Mercury-Footprint Center app. Standard ticket limit is six (6). Presales and first day of general on sale ticket limit is four (4). To purchase more tickets, please call 602.379.SUNS to find out about group tickets.",USD,https://www.ticketmaster.com/phoenix-suns-vs-philadelphia-76ers-phoenix-arizona-03-20-2024/event/19005F0B52B30E07,G5v0Z9Yc3iYz6,Footprint Center
